text,label,source
"I'll eat ya pussy like a savage, but once you put ya nasty ass feet in my face my socks and drawers already on and I'm out",OFFENSIVE,davidson
I'll fuck a bitch real quick,OFFENSIVE,davidson
I'll get so much pussy. URL,OFFENSIVE,davidson
I'll give you a baby zebra girl.,SAFE,davidson
I'll go to class the last 30 minutes of that hoe,OFFENSIVE,davidson
I'll have these bitches havin baby's every week,OFFENSIVE,davidson
I'll keep all comments to myself about tho.... I'll just laugh about it with my nigs,OFFENSIVE,davidson
I'll let u clam on top and let dat nookie pop I'm in dat cookie jar I ain't no rookie girllll,SAFE,davidson
I'll live my life the way I want bitch,OFFENSIVE,davidson
"I'll pay yall niggas to get lost, how much y'all hoe niggas gunna cost",OFFENSIVE,davidson
I'll quit being a bitch when you quit being a fake friend. 👍✌️,OFFENSIVE,davidson
I'll round up my hoes in a little bit,OFFENSIVE,davidson
I'll start at the butt and work my way to the pussy,OFFENSIVE,davidson
I'll still let the plastic bitch do her dollar @USER.,OFFENSIVE,davidson
"I'll stop drugs, alcohol, fags, sluts for you. Just give me a chance. It's been a year and I feel the same, that clearly means something.",OFFENSIVE,davidson
I'll walk away with your money and leave a tip for your bitch,OFFENSIVE,davidson
"I'm ""walk into my local convenience store & the clerk says 'what up, girl? Keystone is on sale, yo!'"" white trash. Line forms to the RIGHT.",OFFENSIVE,davidson
I'm 26 you bitch,OFFENSIVE,davidson
I'm 81 and I still eat animal crackers #EMABiggestFans1D,SAFE,davidson
"I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand",SAFE,davidson
I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business 💁,OFFENSIVE,davidson
I'm Hun-gry,SAFE,davidson
I'm Pregnant Charlie Brown! #WorstPeanutsSpecialEver,SAFE,davidson
I'm Rick James bitch!,OFFENSIVE,davidson
I'm Totally tired of being Saudi Arabia's bitch... It's gotten wayyyy old.,OFFENSIVE,davidson
"I'm Tryn tell yall brah, I went wit a slut n could not stop da bitch frm boppin dat shit scary",OFFENSIVE,davidson
I'm Tryna turn M's to B's in this bitch!,OFFENSIVE,davidson
I'm XXX triple x rated bitch,OFFENSIVE,davidson
I'm a VIPPERloid bitch:P URL,OFFENSIVE,davidson
I'm a bad bitch!,OFFENSIVE,davidson
I'm a big bitch and 4 is the GOAT RT @USER: I'm too lazy for 4.,OFFENSIVE,davidson
I'm a bitch,OFFENSIVE,davidson
I'm a bitch because My family life is fucked My love life is fucked My social life is fucked Just my outlook on life is fucked,OFFENSIVE,davidson
I'm a bitch nigga? :( that hurts my feelings.... And I'm like so serious.,OFFENSIVE,davidson
I'm a bitch now ? Ok.,OFFENSIVE,davidson
"I'm a broke hoes dream , rich hoes cream !",OFFENSIVE,davidson
I'm a broke hoes dream Rich girls cream !,OFFENSIVE,davidson
I'm a couple bitches header 😎 ioeno em 😂😂,OFFENSIVE,davidson
"I'm a dick and you ain't even got ya strap on, pussy",OFFENSIVE,davidson
I'm a dope ass nigga n these bitches OD,OFFENSIVE,davidson
I'm a hoe for that 😭😭😭😭😭😂😂😂😂😂,OFFENSIVE,davidson
I'm a lady bitch,OFFENSIVE,davidson
I'm a light skin niggah 🙌,OFFENSIVE,davidson
"I'm a made man, y'all pussy niggas in the middle.",OFFENSIVE,davidson
"I'm a pull up, eat on that pussy, and dip",OFFENSIVE,davidson
I'm a purple headed cunt,OFFENSIVE,davidson
"I'm a redneck, but without the homophobia and racism",SAFE,davidson
I'm a stretch that pussy out,OFFENSIVE,davidson
I'm a sucker for colored eyes 😔😔,SAFE,davidson
I'm a twat,OFFENSIVE,davidson
I'm a wigger,OFFENSIVE,davidson
I'm about to get this bitch a cell mate,OFFENSIVE,davidson
I'm about to hit a bitch,OFFENSIVE,davidson
I'm about to jog higher this stupid bitch ass hoe @USER saab1@USER @,OFFENSIVE,davidson
I'm about to post my Charlie Clips vs Yung ill rap battle review in a few,SAFE,davidson
I'm about to push this niggah off my seat trying to squish me and shit,OFFENSIVE,davidson
"I'm about to spray perfume on your bitch because if I have to look at trash,it might as well smell decent ✋",OFFENSIVE,davidson
I'm about to start a bad bitch mentoring association bc GIRL YOURE A BAD BITCH DONT LET ANYBODY TELL YA OTHER WISE,OFFENSIVE,davidson
I'm about to start calling out people and why they do retarded things,OFFENSIVE,davidson
"I'm addicted to IG, Twitter just my side bitch",OFFENSIVE,davidson
I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,HATE,davidson
I'm always dumb too a extra slow ass bitch 😾😒😂🙈😩💯👊,OFFENSIVE,davidson
"I'm an 18 year old gay driving through the back roads of redneck Virginia blasting Cheetah Girls. If that doesn't scream sitcom, what does?",SAFE,davidson
I'm asking this boy questions like he my bitch,OFFENSIVE,davidson
I'm at home throwing up taking care of my kid. Yet I'm a hoe? Oh. Oh okay.,OFFENSIVE,davidson
I'm back bitch,OFFENSIVE,davidson
I'm back bitches 😁😁😁😁,OFFENSIVE,davidson
I'm back bitches 3d back in effect it's on tonite URL,OFFENSIVE,davidson
I'm beating bitch jay jay ass when I see this nigga . I really ova here dead tho 😭😂💀😂👏,OFFENSIVE,davidson
I'm beginning to thincc my brother is defiantly into fat Mexican bitches....? Eugh 😖,OFFENSIVE,davidson
I'm bout to be.back on my old shit I miss my hoes texting me saying they wanna come see me,OFFENSIVE,davidson
"I'm bout to delete you thirsty hoes, all over the same twitter nigga that's a nobody yall look sooo wack",OFFENSIVE,davidson
I'm bout to get this bitch a cell mate,OFFENSIVE,davidson
I'm bout to hop off this hoe they Tryna get on my ass,OFFENSIVE,davidson
I'm bout to start singing and shit lol hoes going crazy or this nigga August,OFFENSIVE,davidson
I'm boutta deck this bitch in the face .,OFFENSIVE,davidson
I'm boutta merk a nigguh,OFFENSIVE,davidson
I'm bringing booty back. Go ahead and tell them skinny bitches that.,OFFENSIVE,davidson
I'm busy what I'm tell all hoes who played me to the side .... I'M BUSY,OFFENSIVE,davidson
"I'm cold as a bitch and don't even need a fleece, and if she a bad bitch tell her drop to yo knees.",OFFENSIVE,davidson
I'm coming for that no 1 spot nigguh @USER,OFFENSIVE,davidson
"I'm crazy poke out your eyes, slit yo clit, you give a shit cuz I'm the shit",OFFENSIVE,davidson
I'm cute with or without the makeup & eyelashes 👌😌 y'all bitches depend on that shit,OFFENSIVE,davidson
I'm dat nigga that these hoes just can't stand... 🎶 B.G,OFFENSIVE,davidson
I'm definitely watching that mook/ lux battle today damn it!!!,SAFE,davidson
"I'm done crying. I'm done being worried! Ain't no bitch in me, or is stupid written over me",OFFENSIVE,davidson
I'm done wit this cheer team all these bitches are Literally BRAIN DEAD.,OFFENSIVE,davidson
"I'm dracula bitch, don't got a problem smackin a bitch Kidnap em, attack em with axes n shit",OFFENSIVE,davidson
I'm dressing up as an albino one day and scaring the shit out of amaris' mom,OFFENSIVE,davidson
I'm drunk eat a fucking twat,OFFENSIVE,davidson
"I'm dry humping hoes tonite bussin on they costume so they man deal wit em later. RT @USER: Somebody girl gettin fucked tonight""",OFFENSIVE,davidson
I'm fasho in that hoe then! RT @USER: TBRetreat is about to be 21+? I'm in that hoe for real this time!,OFFENSIVE,davidson
I'm fine af in that hoe,OFFENSIVE,davidson
I'm finna quit this bitch irratating me frfr I'm sick of this shit let me start job huntin now,OFFENSIVE,davidson
I'm finna see the Yankees win a baseball game,SAFE,davidson
I'm finna start slapping bitches,OFFENSIVE,davidson
I'm flexin on these bitches all gold bottles no Bombay,OFFENSIVE,davidson
I'm flexing on niggas and they bitches,OFFENSIVE,davidson
"I'm flipping thru the tv saw the bachelor on stooped for a second and all I can say is ""all them hoes garbage""",OFFENSIVE,davidson
"I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH",OFFENSIVE,davidson
"I'm from Long Beach California... so people automatically think I'ma badass, or a bitch.... hahha",OFFENSIVE,davidson
I'm fucking around with two bitches but i never made those hoes my mistress,OFFENSIVE,davidson
I'm getting sleepy and my phone is acting retarded...,SAFE,davidson
I'm getting spanked in fantasy 😂😂 he beating my by 100 because of this damn New England game & Julian eldman trash URL,OFFENSIVE,davidson
I'm getting tired of you telling what the fuck I'm doing every time I'm doing something lol. -peckerwood guy,OFFENSIVE,davidson
I'm glad Ari know to text me or get in contact with me cause I've been calling my bitch all day. I be worried.,OFFENSIVE,davidson
"I'm glad that after telling me how much of a basic bitch I am, @USER also admitted to being basic. #truefriendsarebasictogether",OFFENSIVE,davidson
"I'm glad to see that broads are still into the ""faggot"" look when it comes to picking dudes.",OFFENSIVE,davidson
I'm glad you hoes ain't my momma,OFFENSIVE,davidson
"I'm goin big, bitch, suck my dick",OFFENSIVE,davidson
I'm going thru it my bitch ain't even my bitch she let the whole team hit,OFFENSIVE,davidson
I'm going to be an ugly niggah for Halloween so I can just be myself.,OFFENSIVE,davidson
"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.",SAFE,davidson
I'm going to punch a bitch if my cleats don't come in😠,OFFENSIVE,davidson
"I'm going to sell my iPhone and both my Macs, I don't support faggots.",HATE,davidson
"I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo",OFFENSIVE,davidson
I'm gonna be ghetto and color over the stain with a sharpie ctfu,SAFE,davidson
I'm gonna go ape shit if there is an IF Uchida,OFFENSIVE,davidson
I'm gonna hoe the shit out of you when we meet again can't wait,OFFENSIVE,davidson
I'm gonna kill bitches today.,OFFENSIVE,davidson
I'm hands on when its time ta murk a bitch,OFFENSIVE,davidson
I'm happily taken tho... & I ain't cheating for none of you hoes.,OFFENSIVE,davidson
I'm happy I ain't that bitch I use to be,OFFENSIVE,davidson
I'm hooked on monkey phonics.,SAFE,davidson
I'm in Vegas bitches URL,OFFENSIVE,davidson
I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.,SAFE,davidson
I'm in my glory bitch 💂🔻 URL,OFFENSIVE,davidson
I'm in the cut with my old boys and this bitch asks me to smoke weed with her in a fucking Yaris. The fuck? Lol hell no.,OFFENSIVE,davidson
"I'm in the zone like the secondary, no lie bitch I'm flier then a pet canary",OFFENSIVE,davidson
I'm in this bitch 😳😳😳😳 like a mf 😂😂😂😂✌️🍃👐💨,OFFENSIVE,davidson
I'm in this hoe tripppped out people be wildin,OFFENSIVE,davidson
I'm jus a trill nicca mane,SAFE,davidson
I'm just gonna get my dog to eat a bitch,OFFENSIVE,davidson
I'm just living my nig....,OFFENSIVE,davidson
I'm just matching grams wit my fam bitch,OFFENSIVE,davidson
I'm just not going to be a bitch to you because we don't speak for reasons. It was a decision and it's done and over with why start shit?,OFFENSIVE,davidson
I'm just on this hoe to laugh,OFFENSIVE,davidson
I'm just salty bitch,OFFENSIVE,davidson
I'm just sayin. That's my baby & I already told you bitches.. 👌,OFFENSIVE,davidson
"I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges",OFFENSIVE,davidson
I'm just sitting here waiting for twitter to explode once this Yankees game ends,SAFE,davidson
I'm just tryna get to sleep before the birds start getting rowdy.,SAFE,davidson
I'm just upset they got faggots on this show,HATE,davidson
I'm known around Tampa as the ugly kid with no hoes,OFFENSIVE,davidson
I'm lactose and hoe nigga tolerant,OFFENSIVE,davidson
I'm late as hell....Niggas really hating cuz these hoes want that lightskin dude in jail y'all crazy,OFFENSIVE,davidson
I'm lifted before I'm stiff out of this bitch,OFFENSIVE,davidson
I'm like Rashad and I did her like when he found out the ghetto truth about New-New,OFFENSIVE,davidson
I'm literally about to scream and throw a bitch fit if people don't hurry the fuck up.,OFFENSIVE,davidson
"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived.",HATE,davidson
"I'm making a t-shirt. It says ""Ke$ha, the white trash slut I wish I was."" for teenage girls with shitty tasted in music.",OFFENSIVE,davidson
I'm making pollo a la brasso today,SAFE,davidson
I'm mattwho da boy hoe check me out I do some amazing shit,OFFENSIVE,davidson
I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,OFFENSIVE,davidson
I'm never gonna be ok with my nigga around alot of bitches while with his boys. Cause I was once that female your boys put you on !!,OFFENSIVE,davidson
"I'm nice to everyone, but don't let this pretty smile confuse you, because i can turn to bitch in nanoseconds.",OFFENSIVE,davidson
I'm no man-hoe tho....,OFFENSIVE,davidson
