text,label,source
@USER @USER @USER Trump is declassifying information and there is nothing you can do about it. He is NOT the subject of an investigation. The FBI and DOJ have repeatedly said as much. Go back to your quackery.,SAFE,olid
@USER well he's a cunt and he can suck my ass,HATE,davidson
“@USER: How I feel when I'm throwing trash away... URL everyday in school.,SAFE,davidson
Never let them hoes get in between of what we started,OFFENSIVE,davidson
@USER Fallon is a woosy,OFFENSIVE,olid
Dab r us nigguh,OFFENSIVE,davidson
@USER stfu dyke looking hoe.,HATE,davidson
4 weeks until we go back to this awesome place. Some awful behaviour from adults staring at her skin but she is a wee fighter. 11 months clear now and her confidence back. 💙 URL,SAFE,olid
@USER Yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown😉,OFFENSIVE,olid
"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",OFFENSIVE,davidson
somebody put a sticker on my dogs cheek 😒😾 bitch,OFFENSIVE,davidson
@USER @USER @USER I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe,OFFENSIVE,davidson
@USER bitch back up I'm taken,OFFENSIVE,davidson
How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @USER 💯 #RNS,OFFENSIVE,davidson
@USER @USER No they aren’t! They have all said she could speak in or out of the public & she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence,HATE,olid
@USER @USER Or was it that the local government was taken for themselves!!!! Imagine that a government more worried about their own pockets rather than their peoples.,SAFE,olid
"“@USER: "" all my hoes stay mad at me i keep em hot guess they got a fever ""”😂",OFFENSIVE,davidson
@USER nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol,OFFENSIVE,davidson
"Back in America, and I've become a basic bitch again.",OFFENSIVE,davidson
Roll up let's get high let's get high bitch,OFFENSIVE,davidson
@USER please stop being so nice to the lying obstructive Liberals- get on with the vote please! She is being used snd infantilized bh the DEMS- all a ruse URL,SAFE,olid
@USER @USER @USER This is the best the Conservatives could come up with! Stop this humiliation. #GE2018,SAFE,olid
@USER Dreaming...,SAFE,olid
@USER Technique is Key🙌🏻,SAFE,olid
You say that bitch bad but she ain't shit to me !,OFFENSIVE,davidson
.@USER molested me 35 yrs ago when I was 11yrs Old. I didn't want to say it till now. She should Thrown in jail. According to #Liberals & #MeToo you have to accept my allegations blindly. There I said it #ConfirmJudgeKavanaughNow #SenatorFeinstein #DemocratsHateAmerica URL,OFFENSIVE,olid
Downloaded flappy bird 5 minutes ago... It's already deleted.,SAFE,davidson
Basic bitch no chill 😂,OFFENSIVE,davidson
@USER @USER He is so adorable. I hope his birthday was wonderful,SAFE,olid
"@USER here it's a ""wtf dude are you fucking retarded""",OFFENSIVE,davidson
@USER and yes i said spitted bitch,OFFENSIVE,davidson
""" post a picture of that pussy get 200 likes """,OFFENSIVE,davidson
@USER Just look at the ass and keep it moving 🤦🏽‍♀️,OFFENSIVE,olid
"bitch you love every team but the US lol RT""@USER: This is the game I've been waiting for! I sincerely LOVE both of these…",OFFENSIVE,davidson
Who wants to be @USER's 600 follower? Follow bitches! #cruze2014 #Pittsburgh,OFFENSIVE,davidson
#Kavanaugh is reportedly at the WH right now. URL URL,SAFE,olid
So I guess I'm on snapchat now? So snapchat me bitches. Danvii . No idea...,OFFENSIVE,davidson
"@USER @USER If you don't think everybody wants to be rich, sadly you are lying to yourself. Pretending otherwise is simply an excuse to settle. Nothing wrong with settling, but to dismiss those who want more for themselves as greedy"" is disingenuous.""",SAFE,olid
@USER @USER Democrats gun control and mass shootings data determined to be FRAUDULENT. Democrats are liars once again. URL,OFFENSIVE,olid
Like these nigguhs pussy there's no other thesis,OFFENSIVE,davidson
"Get out granny long-johns rednecks..for your cold bones from very cold ""Polar Vortex, The Sequel""! DoG URL",OFFENSIVE,davidson
When the fakest bitch you know tweets about being real URL,OFFENSIVE,davidson
@USER @USER Should have used a 44 magnum to make a real statement! And people like this teach our kids?,HATE,olid
Cookies n' Cream Oreo Fudge Ice Cream URL,SAFE,davidson
@USER He is definitely an adorable little guy.,SAFE,olid
@USER I got u bitch,OFFENSIVE,davidson
@USER One of a kind she is,SAFE,olid
@USER nigor??,SAFE,davidson
@USER @USER go fuck your self pussy 😘,OFFENSIVE,davidson
"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",HATE,davidson
when baylor wins im talking so much trash,SAFE,davidson
trash show,SAFE,davidson
I don't love my hoes I love a couple not all 😂😂,OFFENSIVE,davidson
"My personality test results basically say ""bitch you is crazy"".",OFFENSIVE,davidson
I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.,SAFE,davidson
Don't blame me blame ya bitch can't help she want a nigga,OFFENSIVE,davidson
This nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how I'm making the room shake,OFFENSIVE,davidson
"js met a lil bitch wit a long name mufucka had more letters den Tennessee, I go gorilla ina pussy, RIP😏",OFFENSIVE,davidson
Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-,OFFENSIVE,davidson
"@USER G's up, hos down, Rush. I mean clearly he likes to party.",OFFENSIVE,davidson
When you know for a fact you got a woman who loves you other bitches don't even matter.,OFFENSIVE,davidson
You gotta block dumb hoes,OFFENSIVE,davidson
"All theses hoes on me , they so phony 😖",OFFENSIVE,davidson
@USER I would Starfleet Antifa was here to witness. RIP,SAFE,olid
"What ppl expect, august aslina is a nig from New Orleans",HATE,davidson
@USER @USER She's an absolute queen. @USER thank you for being the strong and emotionally passionate woman you are!,SAFE,olid
@USER @USER Funny because he is a dildo!,OFFENSIVE,olid
"Subtweeting little bitch ""taking the high road""",OFFENSIVE,davidson
@USER : Ayee Ayee it's my snow niqqa && it's for my bitches to slide to my crib,OFFENSIVE,davidson
Stevie J my nigga 💯💯 bitch be on ten,OFFENSIVE,davidson
"GIRL! Trying to put dem bitches on, too! RT @USER: In AutoZone trying to buy the correct wiper blades for my car URL",OFFENSIVE,davidson
Sharkeisha isn't dead you're all retarded lop,OFFENSIVE,davidson
@USER you dumb fuck that's not a fucking full address you dumbass I don't live in Plano so how the fuck would I know retard,OFFENSIVE,davidson
Too bad life sucks 4 u #schiff4brains 😂 ur going down along wi ur other CRIMINAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE #MAGA #TRUMP2020 #schiff4brains URL,OFFENSIVE,olid
Now I am seeing chatter among Jihadi fans taking credit for an alledged kidnapping of a Frenchman in #Algeria #France,SAFE,davidson
Clown ass nigguh,OFFENSIVE,davidson
@USER @USER Fuck all you hoes. lol,OFFENSIVE,davidson
"@USER please be aware that the following person who has confirmed attending fordfestND is the guest list , is Canada's top antifa anarchist and intends to disrupt event . His name is Alex hundert URL",SAFE,olid
im shitty but i promise u im better than that bitch,OFFENSIVE,davidson
Just seen the baddest bitch in tower city... My heart just got warm 😂😂😂,OFFENSIVE,davidson
@USER Why only a fact-checking tweet for a Democrat? I would expect these tweets for all political candidates? Or does the AP only do this for Liberals?,SAFE,olid
"Took yo bitch and gave her back, my bad.",OFFENSIVE,davidson
We are back bitches! @USER @USER @USER @USER @USER @USER @USER,OFFENSIVE,davidson
bitches cant finish a 6 inch sub but want a 12 inch dick,OFFENSIVE,davidson
"The nations know who we are, but we rather be real niggers & bad bitches. URL",HATE,davidson
People on this site are fucking retarded sometimes,HATE,davidson
About all u can expect from a nicca that can barely talk! Lmao RT @USER: @USER dude can't spell worth shit yo lol,OFFENSIVE,davidson
@USER @USER @USER @USER its fake? its from 2 different maps guys,SAFE,olid
@USER Stop giving this family air time. It's exactly how Trump is where he is.,SAFE,olid
@USER Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding.,SAFE,olid
@USER Let’s not forget the treatment of Sarah Palin by these same California liberals. And now they say Kavanaugh ‘s accuser is being bullied?,SAFE,olid
@USER yes!!! I love the hair on her pussy...lol,OFFENSIVE,davidson
"Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama’s choice for Surgeon Gen, URL",SAFE,davidson
@USER @USER @USER You mean like the Democrats do to push their gun control agenda?,SAFE,olid
@USER He spelled Big Dick wrong.,OFFENSIVE,olid
@USER @USER @USER And Republicans wanted moderates when obama was president and we go the way liberals Kagan and Sotomayer,SAFE,olid
@ the person who significant other a hoe and you the s/o cheating,OFFENSIVE,davidson
Really bitch? No.,OFFENSIVE,davidson
"@USER I read a comment from a women saying why didn't you come to us when slavery was a choice, wearing MAGA hats and talking with Trump""""",SAFE,olid
One who can't keep his bitch RT @USER What kind of man can't parallel park?,OFFENSIVE,davidson
@USER @USER Who the hell do you think you are little Eddie,OFFENSIVE,olid
Stop respecting women who admit to having a hoe phase,OFFENSIVE,davidson
@USER that was so gay. And I was tanning bitch. Juvie made me white,HATE,davidson
if you're gonna trash talk my piercings don't say it in front of my best friends 😂😂😂😂,SAFE,davidson
Wet pussy with no smell a mf,OFFENSIVE,davidson
@USER @USER @USER I guess I won't sit down and shut up then missy. I have a major problem with this situation. Since none of us were there and it is her word against his should we just ASSUME she is telling the truth? Or is this just politics?,SAFE,olid
@USER @USER Huge Yankee fan....enjoy URL,SAFE,davidson
@USER Booooring,SAFE,olid
@USER like their players really been talking trash about Bama.,SAFE,davidson
U gotta be retarded to skip class in college,OFFENSIVE,davidson
🐛=💰💸 “@USER: its true that the early bird.. gets the worm first!”,SAFE,davidson
@USER slid bitch,OFFENSIVE,davidson
@USER remember that one bitch ass you ate out last week,OFFENSIVE,davidson
I can see ya hoes & all of em nothin'.,OFFENSIVE,davidson
Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame,HATE,davidson
"""@USER: Side hoes are for insecure niggas that can't handle a real one.""",OFFENSIVE,davidson
Y'all hoes so ugh,OFFENSIVE,davidson
@USER @USER The clinton news network strikes again.,SAFE,olid
@USER @USER What does that have to do with anything at all? 😂🤣 the level of discourse from liberals is embarrassing,SAFE,olid
Just cleaned my fingernails with a knife. #hillbilly @USER,SAFE,davidson
"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house.",SAFE,davidson
@USER @USER @USER No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives,HATE,olid
If you a top notch bitch lemme here you holler. (:,OFFENSIVE,davidson
That hate shit dont mean nothing bitch im feeling myself URL,OFFENSIVE,davidson
Ya last nicca couldn't beat it .. I hit it like a free throw!,OFFENSIVE,davidson
@USER That's hoser eh to you. URL,SAFE,davidson
@USER @USER @USER Disclaimer: My views do not necessarily reflect the views of our POTUS & all Conservatives: Ladies Charged by Nature to Guard Vagina. URL,HATE,olid
@USER Ur head bout big as shit,OFFENSIVE,olid
@USER superman dat hoe no watch me uuuuuuuuuu😂,OFFENSIVE,davidson
#RSSReachesOut Now its open to everyone who really is intolerant. Shame on these Psuedo liberals,OFFENSIVE,olid
😂😂😂😂 RT @USER: when you're trying to relax but your pussy is shooting out light beams URL,OFFENSIVE,davidson
RT @USER: Your man insecure cause you make him feel like he gotta compete with other guys. Stop being a hoe & stop choo…,OFFENSIVE,davidson
They say I wouldn't make it now them same bitches is calling my cellular,OFFENSIVE,davidson
@USER @USER It should be admired that it is again the women of this country who have to fight on the frontline of discrimination...We should support them all..,SAFE,olid
@USER Sleazy CNN afraid of Trump GOP but tough on liberals.,SAFE,olid
Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.,OFFENSIVE,davidson
